Frequency [MHz],|S0-0| [-],|S1-0| [-],|S2-0| [-],|S3-0| [-],Arg(S0-0) [rad],Arg(S1-0) [rad],Arg(S2-0) [rad],Arg(S3-0) [rad],Delay 0>0 [s],Delay 0>1 [s],Delay 0>2 [s],Delay 0>3 [s],|Z0| [Ohm],Arg(Z0) [rad]
5.876000e+02, 1.425138e-01, 8.542102e-01, 4.266847e-02, 1.023631e-02, 4.134126e-02, -1.703481e+00, -3.062841e-01, -2.930274e+00, 2.714361e-10, 4.584613e-10, 5.446679e-10, 4.807106e-10, 6.660270e+01, 1.202368e-02
5.914000e+02, 1.430089e-01, 8.541594e-01, 4.252906e-02, 1.026805e-02, 3.486042e-02, -1.714427e+00, -3.192886e-01, -2.941751e+00, 2.729534e-10, 4.584406e-10, 5.457189e-10, 4.787863e-10, 6.667500e+01, 1.017646e-02
5.952000e+02, 1.434976e-01, 8.541097e-01, 4.238505e-02, 1.029936e-02, 2.834336e-02, -1.725373e+00, -3.323183e-01, -2.953183e+00, 2.744287e-10, 4.584410e-10, 5.466725e-10, 4.768434e-10, 6.674572e+01, 8.304128e-03
5.990000e+02, 1.439782e-01, 8.540589e-01, 4.223657e-02, 1.033024e-02, 2.179107e-02, -1.736318e+00, -3.453707e-01, -2.964568e+00, 2.758909e-10, 4.583273e-10, 5.478111e-10, 4.749467e-10, 6.681459e+01, 6.407112e-03
6.028000e+02, 1.444517e-01, 8.540094e-01, 4.208356e-02, 1.036078e-02, 1.520387e-02, -1.747262e+00, -3.584503e-01, -2.975908e+00, 2.773271e-10, 4.583237e-10, 5.488828e-10, 4.729523e-10, 6.688173e+01, 4.485854e-03
6.066000e+02, 1.449173e-01, 8.539605e-01, 4.192608e-02, 1.039090e-02, 8.582377e-03, -1.758204e+00, -3.715555e-01, -2.987200e+00, 2.787484e-10, 4.582781e-10, 5.501457e-10, 4.710319e-10, 6.694700e+01, 2.540794e-03
6.104000e+02, 1.453753e-01, 8.539116e-01, 4.176405e-02, 1.042068e-02, 1.926952e-03, -1.769146e+00, -3.846908e-01, -2.998447e+00, 2.801451e-10, 4.582770e-10, 5.513825e-10, 4.689809e-10, 6.701038e+01, 5.723581e-04
6.142000e+02, 1.458267e-01, 8.538638e-01, 4.159741e-02, 1.045004e-02, -4.761822e-03, -1.780088e+00, -3.978557e-01, -3.009644e+00, 2.815231e-10, 4.581855e-10, 5.527009e-10, 4.669529e-10, 6.707202e+01, -1.418970e-03
6.180000e+02, 1.462696e-01, 8.538163e-01, 4.142638e-02, 1.047907e-02, -1.148350e-02, -1.791028e+00, -4.110520e-01, -3.020793e+00, 2.828819e-10, 4.581483e-10, 5.539399e-10, 4.649209e-10, 6.713162e+01, -3.432729e-03
6.218000e+02, 1.467044e-01, 8.537692e-01, 4.125075e-02, 1.050766e-02, -1.823762e-02, -1.801967e+00, -4.242779e-01, -3.031894e+00, 2.842167e-10, 4.580701e-10, 5.555283e-10, 4.628219e-10, 6.718918e+01, -5.468419e-03
6.256000e+02, 1.471321e-01, 8.537219e-01, 4.107062e-02, 1.053592e-02, -2.502360e-02, -1.812904e+00, -4.375418e-01, -3.042944e+00, 2.855462e-10, 4.580701e-10, 5.568699e-10, 4.607422e-10, 6.724483e+01, -7.525553e-03
6.294000e+02, 1.475508e-01, 8.536765e-01, 4.088592e-02, 1.056375e-02, -3.184133e-02, -1.823841e+00, -4.508377e-01, -3.053945e+00, 2.868363e-10, 4.580052e-10, 5.584249e-10, 4.586553e-10, 6.729829e+01, -9.603634e-03
6.332000e+02, 1.479627e-01, 8.536304e-01, 4.069680e-02, 1.059134e-02, -3.868987e-02, -1.834776e+00, -4.641707e-01, -3.064896e+00, 2.881288e-10, 4.580035e-10, 5.599625e-10, 4.564894e-10, 6.734983e+01, -1.170213e-02
6.370000e+02, 1.483660e-01, 8.535866e-01, 4.050317e-02, 1.061848e-02, -4.556926e-02, -1.845711e+00, -4.775404e-01, -3.075795e+00, 2.894040e-10, 4.578922e-10, 5.616713e-10, 4.543575e-10, 6.739915e+01, -1.382054e-02
6.408000e+02, 1.487608e-01, 8.535422e-01, 4.030503e-02, 1.064537e-02, -5.247910e-02, -1.856644e+00, -4.909509e-01, -3.086643e+00, 2.906618e-10, 4.579163e-10, 5.633725e-10, 4.521652e-10, 6.744626e+01, -1.595833e-02
6.446000e+02, 1.491472e-01, 8.534985e-01, 4.010230e-02, 1.067190e-02, -5.941897e-02, -1.867577e+00, -5.044021e-01, -3.097439e+00, 2.918809e-10, 4.578388e-10, 5.650077e-10, 4.499544e-10, 6.749115e+01, -1.811495e-02
6.484000e+02, 1.495264e-01, 8.534557e-01, 3.989517e-02, 1.069807e-02, -6.638795e-02, -1.878509e+00, -5.178922e-01, -3.108182e+00, 2.931180e-10, 4.577680e-10, 5.669230e-10, 4.477302e-10, 6.753395e+01, -2.028984e-02
6.522000e+02, 1.498965e-01, 8.534134e-01, 3.968348e-02, 1.072397e-02, -7.338647e-02, -1.889438e+00, -5.314282e-01, -3.118872e+00, 2.943130e-10, 4.577352e-10, 5.688251e-10, 4.454751e-10, 6.757437e+01, -2.248245e-02
6.560000e+02, 1.502585e-01, 8.533724e-01, 3.946733e-02, 1.074958e-02, -8.041351e-02, -1.900367e+00, -5.450095e-01, -3.129508e+00, 2.955124e-10, 4.577251e-10, 5.706743e-10, 4.431939e-10, 6.761256e+01, -2.469218e-02
6.598000e+02, 1.506118e-01, 8.533315e-01, 3.924671e-02, 1.077481e-02, -8.746920e-02, -1.911296e+00, -5.586350e-01, -3.140090e+00, 2.966868e-10, 4.576435e-10, 5.726528e-10, 4.408918e-10, 6.764836e+01, -2.691846e-02
6.636000e+02, 1.509563e-01, 8.532920e-01, 3.902167e-02, 1.079984e-02, -9.455292e-02, -1.922223e+00, -5.723077e-01, 3.132568e+00, 2.978639e-10, 4.576320e-10, 5.747904e-10, 4.385715e-10, 6.768178e+01, -2.916063e-02
6.674000e+02, 1.512922e-01, 8.532526e-01, 3.879206e-02, 1.082446e-02, -1.016648e-01, -1.933149e+00, -5.860314e-01, 3.122097e+00, 2.990161e-10, 4.575474e-10, 5.768560e-10, 4.362126e-10, 6.771280e+01, -3.141824e-02
6.712000e+02, 1.516196e-01, 8.532148e-01, 3.855807e-02, 1.084895e-02, -1.088041e-01, -1.944074e+00, -5.998045e-01, 3.111682e+00, 3.001482e-10, 4.575336e-10, 5.791171e-10, 4.338403e-10, 6.774142e+01, -3.369064e-02
6.750000e+02, 1.519376e-01, 8.531773e-01, 3.831965e-02, 1.087311e-02, -1.159705e-01, -1.954998e+00, -6.136316e-01, 3.101323e+00, 3.012826e-10, 4.574906e-10, 5.813386e-10, 4.314437e-10, 6.776750e+01, -3.597696e-02
6.788000e+02, 1.522473e-01, 8.531417e-01, 3.807677e-02, 1.089703e-02, -1.231639e-01, -1.965921e+00, -6.275117e-01, 3.091022e+00, 3.024012e-10, 4.574283e-10, 5.837022e-10, 4.290002e-10, 6.779117e+01, -3.827696e-02
6.826000e+02, 1.525478e-01, 8.531063e-01, 3.782946e-02, 1.092079e-02, -1.303841e-01, -1.976842e+00, -6.414482e-01, 3.080779e+00, 3.034639e-10, 4.574005e-10, 5.859653e-10, 4.265920e-10, 6.781229e+01, -4.058977e-02
6.864000e+02, 1.528403e-01, 8.530720e-01, 3.757774e-02, 1.094417e-02, -1.376296e-01, -1.987763e+00, -6.554388e-01, 3.070594e+00, 3.046090e-10, 4.573809e-10, 5.885298e-10, 4.240842e-10, 6.783100e+01, -4.291475e-02
6.902000e+02, 1.531227e-01, 8.530382e-01, 3.732162e-02, 1.096747e-02, -1.449025e-01, -1.998684e+00, -6.694906e-01, 3.060469e+00, 3.056735e-10, 4.572843e-10, 5.911573e-10, 4.215863e-10, 6.784701e+01, -4.525140e-02
6.940000e+02, 1.533963e-01, 8.530060e-01, 3.706110e-02, 1.099056e-02, -1.522008e-01, -2.009602e+00, -6.836051e-01, 3.050403e+00, 3.067639e-10, 4.573053e-10, 5.936192e-10, 4.191025e-10, 6.786047e+01, -4.759889e-02
6.978000e+02, 1.536600e-01, 8.529749e-01, 3.679623e-02, 1.101344e-02, -1.595251e-01, -2.020521e+00, -6.977784e-01, 3.040396e+00, 3.077976e-10, 4.572253e-10, 5.963938e-10, 4.165504e-10, 6.787123e+01, -4.995653e-02
7.016000e+02, 1.539151e-01, 8.529444e-01, 3.652703e-02, 1.103609e-02, -1.668741e-01, -2.031437e+00, -7.120180e-01, 3.030451e+00, 3.088144e-10, 4.571766e-10, 5.991551e-10, 4.139531e-10, 6.787942e+01, -5.232367e-02
7.054000e+02, 1.541614e-01, 8.529153e-01, 3.625339e-02, 1.105869e-02, -1.742474e-01, -2.042353e+00, -7.263235e-01, 3.020567e+00, 3.099394e-10, 4.572028e-10, 6.020122e-10, 4.114418e-10, 6.788506e+01, -5.469966e-02
7.092000e+02, 1.543972e-01, 8.528868e-01, 3.597556e-02, 1.108103e-02, -1.816475e-01, -2.053269e+00, -7.406972e-01, 3.010743e+00, 3.108778e-10, 4.570830e-10, 6.049389e-10, 4.087974e-10, 6.788785e+01, -5.708399e-02
7.130000e+02, 1.546245e-01, 8.528601e-01, 3.569334e-02, 1.110328e-02, -1.890701e-01, -2.064183e+00, -7.551408e-01, 3.000983e+00, 3.119858e-10, 4.570816e-10, 6.079579e-10, 4.061430e-10, 6.788808e+01, -5.947543e-02
7.168000e+02, 1.548414e-01, 8.528348e-01, 3.540682e-02, 1.112544e-02, -1.965191e-01, -2.075096e+00, -7.696564e-01, 2.991286e+00, 3.129008e-10, 4.570470e-10, 6.110685e-10, 4.035541e-10, 6.788547e+01, -6.187389e-02
7.206000e+02, 1.550498e-01, 8.528098e-01, 3.511608e-02, 1.114748e-02, -2.039900e-01, -2.086009e+00, -7.842464e-01, 2.981651e+00, 3.139670e-10, 4.570169e-10, 6.141886e-10, 4.008566e-10, 6.788030e+01, -6.427813e-02
7.244000e+02, 1.552479e-01, 8.527868e-01, 3.482098e-02, 1.116949e-02, -2.114863e-01, -2.096920e+00, -7.989108e-01, 2.972080e+00, 3.149772e-10, 4.569786e-10, 6.174877e-10, 3.982089e-10, 6.787229e+01, -6.668786e-02
7.282000e+02, 1.554358e-01, 8.527641e-01, 3.452179e-02, 1.119135e-02, -2.190067e-01, -2.107831e+00, -8.136540e-01, 2.962572e+00, 3.159245e-10, 4.569177e-10, 6.209839e-10, 3.954526e-10, 6.786144e+01, -6.910199e-02
7.320000e+02, 1.556144e-01, 8.527441e-01, 3.421824e-02, 1.121325e-02, -2.265497e-01, -2.118741e+00, -8.284807e-01, 2.953130e+00, 3.169263e-10, 4.569173e-10, 6.243186e-10, 3.928182e-10, 6.784790e+01, -7.151988e-02
7.358000e+02, 1.557828e-01, 8.527245e-01, 3.391059e-02, 1.123506e-02, -2.341167e-01, -2.129650e+00, -8.433870e-01, 2.943751e+00, 3.179004e-10, 4.569026e-10, 6.279408e-10, 3.899805e-10, 6.783153e+01, -7.394085e-02
7.396000e+02, 1.559411e-01, 8.527058e-01, 3.359873e-02, 1.125697e-02, -2.417069e-01, -2.140559e+00, -8.583798e-01, 2.934440e+00, 3.188073e-10, 4.568192e-10, 6.316772e-10, 3.873435e-10, 6.781233e+01, -7.636402e-02
7.434000e+02, 1.560902e-01, 8.526898e-01, 3.328274e-02, 1.127876e-02, -2.493188e-01, -2.151466e+00, -8.734617e-01, 2.925192e+00, 3.198443e-10, 4.568679e-10, 6.354514e-10, 3.845655e-10, 6.779045e+01, -7.878877e-02
7.472000e+02, 1.562283e-01, 8.526740e-01, 3.296255e-02, 1.130061e-02, -2.569554e-01, -2.162374e+00, -8.886338e-01, 2.916010e+00, 3.206952e-10, 4.567783e-10, 6.392491e-10, 3.817944e-10, 6.776561e+01, -8.121436e-02
7.510000e+02, 1.563572e-01, 8.526606e-01, 3.263827e-02, 1.132251e-02, -2.646124e-01, -2.173280e+00, -9.038966e-01, 2.906894e+00, 3.217112e-10, 4.567556e-10, 6.433517e-10, 3.790138e-10, 6.773809e+01, -8.363979e-02
7.548000e+02, 1.564751e-01, 8.526473e-01, 3.230994e-02, 1.134454e-02, -2.722936e-01, -2.184186e+00, -9.192574e-01, 2.897845e+00, 3.226089e-10, 4.567694e-10, 6.474049e-10, 3.762532e-10, 6.770763e+01, -8.606453e-02
7.586000e+02, 1.565829e-01, 8.526364e-01, 3.197756e-02, 1.136658e-02, -2.799962e-01, -2.195092e+00, -9.347149e-01, 2.888861e+00, 3.235346e-10, 4.566860e-10, 6.518097e-10, 3.735145e-10, 6.767437e+01, -8.848756e-02
7.624000e+02, 1.566807e-01, 8.526270e-01, 3.164102e-02, 1.138872e-02, -2.877210e-01, -2.205996e+00, -9.502775e-01, 2.879943e+00, 3.244898e-10, 4.567234e-10, 6.561191e-10, 3.706790e-10, 6.763831e+01, -9.090840e-02
7.662000e+02, 1.567674e-01, 8.526187e-01, 3.130057e-02, 1.141103e-02, -2.954685e-01, -2.216900e+00, -9.659431e-01, 2.871093e+00, 3.253494e-10, 4.566754e-10, 6.606099e-10, 3.678726e-10, 6.759933e+01, -9.332597e-02
7.700000e+02, 1.568440e-01, 8.526120e-01, 3.095609e-02, 1.143351e-02, -3.032366e-01, -2.227804e+00, -9.817159e-01, 2.862309e+00, 3.262953e-10, 4.566102e-10, 6.653393e-10, 3.650273e-10, 6.755756e+01, -9.573942e-02
7.738000e+02, 1.569096e-01, 8.526070e-01, 3.060764e-02, 1.145623e-02, -3.110273e-01, -2.238706e+00, -9.976016e-01, 2.853594e+00, 3.271689e-10, 4.566657e-10, 6.700513e-10, 3.623823e-10, 6.751289e+01, -9.814808e-02
7.776000e+02, 1.569650e-01, 8.526035e-01, 3.025517e-02, 1.147899e-02, -3.188388e-01, -2.249610e+00, -1.013600e+00, 2.844942e+00, 3.279981e-10, 4.565967e-10, 6.752099e-10, 3.595183e-10, 6.746546e+01, -1.005513e-01
7.814000e+02, 1.570103e-01, 8.526013e-01, 2.989878e-02, 1.150207e-02, -3.266701e-01, -2.260511e+00, -1.029721e+00, 2.836358e+00, 3.289845e-10, 4.566175e-10, 6.801275e-10, 3.566692e-10, 6.741527e+01, -1.029481e-01
7.852000e+02, 1.570435e-01, 8.526009e-01, 2.953851e-02, 1.152544e-02, -3.345250e-01, -2.271414e+00, -1.045960e+00, 2.827842e+00, 3.298371e-10, 4.565832e-10, 6.856298e-10, 3.539853e-10, 6.736206e+01, -1.053374e-01
7.890000e+02, 1.570665e-01, 8.526019e-01, 2.917439e-02, 1.154901e-02, -3.424002e-01, -2.282315e+00, -1.062330e+00, 2.819390e+00, 3.306234e-10, 4.566010e-10, 6.910877e-10, 3.511594e-10, 6.730612e+01, -1.077190e-01
7.928000e+02, 1.570791e-01, 8.526041e-01, 2.880625e-02, 1.157295e-02, -3.502942e-01, -2.293217e+00, -1.078831e+00, 2.811006e+00, 3.316072e-10, 4.565687e-10, 6.966588e-10, 3.484622e-10, 6.724746e+01, -1.100915e-01
7.966000e+02, 1.570796e-01, 8.526086e-01, 2.843431e-02, 1.159716e-02, -3.582117e-01, -2.304118e+00, -1.095464e+00, 2.802686e+00, 3.323982e-10, 4.565510e-10, 7.025339e-10, 3.455712e-10, 6.718582e+01, -1.124542e-01
8.004000e+02, 1.570696e-01, 8.526145e-01, 2.805859e-02, 1.162182e-02, -3.661481e-01, -2.315019e+00, -1.112238e+00, 2.794435e+00, 3.331769e-10, 4.565515e-10, 7.087386e-10, 3.430682e-10, 6.712147e+01, -1.148064e-01
8.042000e+02, 1.570492e-01, 8.526227e-01, 2.767890e-02, 1.164673e-02, -3.741030e-01, -2.325919e+00, -1.129160e+00, 2.786244e+00, 3.341682e-10, 4.565319e-10, 7.149478e-10, 3.401658e-10, 6.705444e+01, -1.171472e-01
8.080000e+02, 1.570164e-01, 8.526317e-01, 2.729546e-02, 1.167216e-02, -3.820817e-01, -2.336819e+00, -1.146230e+00, 2.778122e+00, 3.349091e-10, 4.565657e-10, 7.214478e-10, 3.376533e-10, 6.698446e+01, -1.194759e-01
8.118000e+02, 1.569729e-01, 8.526430e-01, 2.690820e-02, 1.169793e-02, -3.900780e-01, -2.347720e+00, -1.163455e+00, 2.770060e+00, 3.356909e-10, 4.565460e-10, 7.283304e-10, 3.349193e-10, 6.691183e+01, -1.217913e-01
8.156000e+02, 1.569187e-01, 8.526559e-01, 2.651710e-02, 1.172420e-02, -3.980930e-01, -2.358621e+00, -1.180845e+00, 2.762064e+00, 3.366518e-10, 4.565436e-10, 7.353408e-10, 3.322808e-10, 6.683654e+01, -1.240931e-01
8.194000e+02, 1.568519e-01, 8.526697e-01, 2.612225e-02, 1.175099e-02, -4.061309e-01, -2.369522e+00, -1.198402e+00, 2.754130e+00, 3.374041e-10, 4.565924e-10, 7.427605e-10, 3.296713e-10, 6.675836e+01, -1.263800e-01
8.232000e+02, 1.567742e-01, 8.526859e-01, 2.572362e-02, 1.177828e-02, -4.141868e-01, -2.380423e+00, -1.216136e+00, 2.746259e+00, 3.381522e-10, 4.565193e-10, 7.503969e-10, 3.272219e-10, 6.667755e+01, -1.286513e-01
8.270000e+02, 1.566855e-01, 8.527036e-01, 2.532114e-02, 1.180608e-02, -4.222606e-01, -2.391323e+00, -1.234053e+00, 2.738446e+00, 3.390091e-10, 4.565673e-10, 7.583649e-10, 3.246266e-10, 6.659414e+01, -1.309062e-01
8.308000e+02, 1.565847e-01, 8.527229e-01, 2.491483e-02, 1.183447e-02, -4.303548e-01, -2.402224e+00, -1.252160e+00, 2.730695e+00, 3.398468e-10, 4.565610e-10, 7.667769e-10, 3.220392e-10, 6.650801e+01, -1.331438e-01
8.346000e+02, 1.564718e-01, 8.527445e-01, 2.450475e-02, 1.186355e-02, -4.384690e-01, -2.413125e+00, -1.270467e+00, 2.723006e+00, 3.406238e-10, 4.565730e-10, 7.754658e-10, 3.198216e-10, 6.641917e+01, -1.353631e-01
8.384000e+02, 1.563476e-01, 8.527675e-01, 2.409072e-02, 1.189313e-02, -4.466018e-01, -2.424026e+00, -1.288982e+00, 2.715370e+00, 3.413305e-10, 4.565676e-10, 7.846708e-10, 3.172194e-10, 6.632777e+01, -1.375637e-01
8.422000e+02, 1.562118e-01, 8.527920e-01, 2.367289e-02, 1.192350e-02, -4.547514e-01, -2.434927e+00, -1.307717e+00, 2.707796e+00, 3.421135e-10, 4.566142e-10, 7.943024e-10, 3.149017e-10, 6.623384e+01, -1.397442e-01
8.460000e+02, 1.560644e-01, 8.528180e-01, 2.325115e-02, 1.195456e-02, -4.629198e-01, -2.445829e+00, -1.326682e+00, 2.700277e+00, 3.429519e-10, 4.566365e-10, 8.045028e-10, 3.126281e-10, 6.613738e+01, -1.419044e-01
8.498000e+02, 1.559043e-01, 8.528467e-01, 2.282556e-02, 1.198632e-02, -4.711081e-01, -2.456732e+00, -1.345891e+00, 2.692813e+00, 3.437281e-10, 4.566167e-10, 8.151312e-10, 3.104921e-10, 6.603828e+01, -1.440428e-01
8.536000e+02, 1.557323e-01, 8.528760e-01, 2.239587e-02, 1.201879e-02, -4.793150e-01, -2.467634e+00, -1.365353e+00, 2.685400e+00, 3.443398e-10, 4.566334e-10, 8.264687e-10, 3.081184e-10, 6.593669e+01, -1.461590e-01
8.574000e+02, 1.555491e-01, 8.529085e-01, 2.196213e-02, 1.205215e-02, -4.875365e-01, -2.478537e+00, -1.385086e+00, 2.678043e+00, 3.452607e-10, 4.567176e-10, 8.385047e-10, 3.061818e-10, 6.583276e+01, -1.482520e-01
8.612000e+02, 1.553528e-01, 8.529415e-01, 2.152438e-02, 1.208624e-02, -4.957800e-01, -2.489442e+00, -1.405106e+00, 2.670733e+00, 3.458696e-10, 4.566683e-10, 8.512406e-10, 3.040275e-10, 6.572624e+01, -1.503211e-01
8.650000e+02, 1.551449e-01, 8.529768e-01, 2.108236e-02, 1.212125e-02, -5.040380e-01, -2.500345e+00, -1.425430e+00, 2.663474e+00, 3.466676e-10, 4.567095e-10, 8.649404e-10, 3.021219e-10, 6.561742e+01, -1.523652e-01
8.688000e+02, 1.549244e-01, 8.530136e-01, 2.063618e-02, 1.215710e-02, -5.123151e-01, -2.511250e+00, -1.446082e+00, 2.656260e+00, 3.473485e-10, 4.567624e-10, 8.795211e-10, 3.001755e-10, 6.550618e+01, -1.543836e-01
8.726000e+02, 1.546921e-01, 8.530528e-01, 2.018557e-02, 1.219390e-02, -5.206084e-01, -2.522155e+00, -1.467081e+00, 2.649093e+00, 3.481328e-10, 4.568097e-10, 8.952355e-10, 2.983429e-10, 6.539267e+01, -1.563758e-01
8.764000e+02, 1.544468e-01, 8.530926e-01, 1.973045e-02, 1.223166e-02, -5.289204e-01, -2.533062e+00, -1.488456e+00, 2.641970e+00, 3.486848e-10, 4.567885e-10, 9.122349e-10, 2.965618e-10, 6.527678e+01, -1.583404e-01
8.802000e+02, 1.541901e-01, 8.531348e-01, 1.927073e-02, 1.227039e-02, -5.372457e-01, -2.543968e+00, -1.510236e+00, 2.634889e+00, 3.495308e-10, 4.568314e-10, 9.306882e-10, 2.949201e-10, 6.515879e+01, -1.602770e-01
8.840000e+02, 1.539200e-01, 8.531781e-01, 1.880632e-02, 1.231011e-02, -5.455911e-01, -2.554876e+00, -1.532458e+00, 2.627848e+00, 3.500938e-10, 4.569125e-10, 9.508214e-10, 2.932455e-10, 6.503845e+01, -1.621847e-01
8.878000e+02, 1.536381e-01, 8.532240e-01, 1.833694e-02, 1.235094e-02, -5.539500e-01, -2.565785e+00, -1.555160e+00, 2.620846e+00, 3.509645e-10, 4.568821e-10, 9.729282e-10, 2.918102e-10, 6.491605e+01, -1.640625e-01
8.916000e+02, 1.533424e-01, 8.532709e-01, 1.786251e-02, 1.239281e-02, -5.623297e-01, -2.576694e+00, -1.578389e+00, 2.613879e+00, 3.514470e-10, 4.569976e-10, 9.973550e-10, 2.905044e-10, 6.479133e+01, -1.659097e-01
8.954000e+02, 1.530353e-01, 8.533202e-01, 1.738277e-02, 1.243575e-02, -5.707208e-01, -2.587605e+00, -1.602202e+00, 2.606943e+00, 3.521983e-10, 4.569615e-10, 1.024509e-09, 2.891226e-10, 6.466472e+01, -1.677258e-01
8.992000e+02, 1.527148e-01, 8.533709e-01, 1.689766e-02, 1.247985e-02, -5.791300e-01, -2.598515e+00, -1.626664e+00, 2.600039e+00, 3.528514e-10, 4.570448e-10, 1.054910e-09, 2.880049e-10, 6.453597e+01, -1.695096e-01
9.030000e+02, 1.523816e-01, 8.534234e-01, 1.640697e-02, 1.252507e-02, -5.875547e-01, -2.609428e+00, -1.651851e+00, 2.593163e+00, 3.535312e-10, 4.570881e-10, 1.089260e-09, 2.866832e-10, 6.440522e+01, -1.712604e-01
9.068000e+02, 1.520354e-01, 8.534765e-01, 1.591030e-02, 1.257161e-02, -5.959956e-01, -2.620341e+00, -1.677858e+00, 2.586318e+00, 3.540612e-10, 4.571230e-10, 1.128252e-09, 2.859708e-10, 6.427250e+01, -1.729776e-01
9.106000e+02, 1.516768e-01, 8.535321e-01, 1.540772e-02, 1.261924e-02, -6.044492e-01, -2.631256e+00, -1.704796e+00, 2.579490e+00, 3.546397e-10, 4.571848e-10, 1.172955e-09, 2.848107e-10, 6.413794e+01, -1.746602e-01
9.144000e+02, 1.513056e-01, 8.535895e-01, 1.489909e-02, 1.266824e-02, -6.129166e-01, -2.642171e+00, -1.732802e+00, 2.572690e+00, 3.553858e-10, 4.572319e-10, 1.224672e-09, 2.841370e-10, 6.400158e+01, -1.763076e-01
9.182000e+02, 1.509206e-01, 8.536483e-01, 1.438425e-02, 1.271848e-02, -6.214019e-01, -2.653088e+00, -1.762042e+00, 2.565906e+00, 3.560293e-10, 4.572875e-10, 1.284817e-09, 2.833852e-10, 6.386329e+01, -1.779189e-01
9.220000e+02, 1.505225e-01, 8.537090e-01, 1.386328e-02, 1.277008e-02, -6.299025e-01, -2.664007e+00, -1.792719e+00, 2.559140e+00, 3.565190e-10, 4.573725e-10, 1.355439e-09, 2.830638e-10, 6.372323e+01, -1.794936e-01
9.258000e+02, 1.501118e-01, 8.537709e-01, 1.333645e-02, 1.282291e-02, -6.384147e-01, -2.674927e+00, -1.825081e+00, 2.552381e+00, 3.570621e-10, 4.574004e-10, 1.438906e-09, 2.823192e-10, 6.358153e+01, -1.810308e-01
9.296000e+02, 1.496882e-01, 8.538339e-01, 1.280419e-02, 1.287725e-02, -6.469400e-01, -2.685848e+00, -1.859437e+00, 2.545641e+00, 3.575949e-10, 4.574577e-10, 1.538370e-09, 2.822347e-10, 6.343821e+01, -1.825298e-01
9.334000e+02, 1.492513e-01, 8.538995e-01, 1.226713e-02, 1.293290e-02, -6.554780e-01, -2.696770e+00, -1.896167e+00, 2.538902e+00, 3.582322e-10, 4.575241e-10, 1.657003e-09, 2.819995e-10, 6.329329e+01, -1.839896e-01
9.372000e+02, 1.488011e-01, 8.539659e-01, 1.172673e-02, 1.298998e-02, -6.640312e-01, -2.707694e+00, -1.935730e+00, 2.532169e+00, 3.588661e-10, 4.575543e-10, 1.799743e-09, 2.816854e-10, 6.314679e+01, -1.854100e-01
9.410000e+02, 1.483371e-01, 8.540341e-01, 1.118465e-02, 1.304861e-02, -6.725995e-01, -2.718619e+00, -1.978701e+00, 2.525443e+00, 3.591881e-10, 4.576165e-10, 1.971081e-09, 2.820548e-10, 6.299872e+01, -1.867898e-01
9.448000e+02, 1.478606e-01, 8.541032e-01, 1.064368e-02, 1.310860e-02, -6.811755e-01, -2.729545e+00, -2.025762e+00, 2.518709e+00, 3.599494e-10, 4.577510e-10, 2.176827e-09, 2.820725e-10, 6.284934e+01, -1.881285e-01
9.486000e+02, 1.473698e-01, 8.541743e-01, 1.010759e-02, 1.317015e-02, -6.897697e-01, -2.740474e+00, -2.077736e+00, 2.511974e+00, 3.601907e-10, 4.577637e-10, 2.422524e-09, 2.823691e-10, 6.269843e+01, -1.894256e-01
9.524000e+02, 1.468668e-01, 8.542466e-01, 9.581499e-03, 1.323322e-02, -6.983696e-01, -2.751404e+00, -2.135577e+00, 2.505232e+00, 3.608371e-10, 4.578470e-10, 2.712882e-09, 2.827531e-10, 6.254637e+01, -1.906802e-01
9.562000e+02, 1.463495e-01, 8.543212e-01, 9.072172e-03, 1.329786e-02, -7.069850e-01, -2.762335e+00, -2.200350e+00, 2.498481e+00, 3.611809e-10, 4.578825e-10, 3.050268e-09, 2.833833e-10, 6.239292e+01, -1.918917e-01
9.600000e+02, 1.458193e-01, 8.543958e-01, 8.588305e-03, 1.336406e-02, -7.156086e-01, -2.773268e+00, -2.273178e+00, 2.491715e+00, 3.617783e-10, 4.580070e-10, 3.431948e-09, 2.840423e-10, 6.223835e+01, -1.930594e-01
9.638000e+02, 1.452752e-01, 8.544724e-01, 8.140593e-03, 1.343184e-02, -7.242465e-01, -2.784203e+00, -2.355120e+00, 2.484933e+00, 3.622133e-10, 4.580742e-10, 3.846533e-09, 2.849902e-10, 6.208254e+01, -1.941828e-01
9.676000e+02, 1.447175e-01, 8.545506e-01, 7.741644e-03, 1.350119e-02, -7.328947e-01, -2.795140e+00, -2.446960e+00, 2.478129e+00, 3.625227e-10, 4.581309e-10, 4.270688e-09, 2.857663e-10, 6.192563e+01, -1.952612e-01
9.714000e+02, 1.441467e-01, 8.546302e-01, 7.405453e-03, 1.357224e-02, -7.415503e-01, -2.806079e+00, -2.548928e+00, 2.471306e+00, 3.630767e-10, 4.582247e-10, 4.667098e-09, 2.869647e-10, 6.176777e+01, -1.962938e-01
9.752000e+02, 1.435616e-01, 8.547101e-01, 7.146245e-03, 1.364488e-02, -7.502192e-01, -2.817019e+00, -2.660360e+00, 2.464454e+00, 3.633279e-10, 4.582944e-10, 4.987621e-09, 2.880531e-10, 6.160882e+01, -1.972801e-01
